State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
Wisconsin,Unknown,All Ages,0,,0,0,0,0
Wisconsin,Unknown,Under 1 year,0,,0,0,0,0
Wisconsin,Unknown,0-17 years,0,,0,0,0,0
Wisconsin,Unknown,1-4 years,0,0,0,0,0,0
Wisconsin,Unknown,5-14 years,0,0,0,0,0,0
Wisconsin,Unknown,15-24 years,0,0,0,0,0,0
Wisconsin,Unknown,18-29 years,0,0,0,0,0,0
Wisconsin,Unknown,25-34 years,0,0,0,0,0,0
Wisconsin,Unknown,30-49 years,0,0,0,0,0,0
Wisconsin,Unknown,35-44 years,0,0,0,0,0,0
Wisconsin,Unknown,45-54 years,0,0,0,0,0,0
Wisconsin,Unknown,50-64 years,0,0,0,0,0,0
Wisconsin,Unknown,55-64 years,0,0,0,0,0,0
Wisconsin,Unknown,65-74 years,0,0,0,0,0,0
Wisconsin,Unknown,75-84 years,0,0,0,0,0,0
Wisconsin,Unknown,85 years and over,0,0,0,0,0,0
Wyoming,All Sexes,All Ages,551,6000,545,246,10,860
Wyoming,Male,All Ages,283,3257,292,140,,438
Wyoming,Male,Under 1 year,0,13,0,0,0,0
Wyoming,Male,0-17 years,0,32,,0,0,
Wyoming,Male,1-4 years,0,,0,0,0,0
Wyoming,Male,5-14 years,0,,0,0,0,0
Wyoming,Male,15-24 years,0,50,,0,0,
Wyoming,Male,18-29 years,,89,,,0,
Wyoming,Male,25-34 years,,111,,,,
Wyoming,Male,30-49 years,10,299,17,,,22
Wyoming,Male,35-44 years,,145,,,0,
Wyoming,Male,45-54 years,13,187,15,,0,21
Wyoming,Male,50-64 years,42,587,31,17,0,56
Wyoming,Male,55-64 years,35,493,26,14,0,47
Wyoming,Male,65-74 years,70,761,73,45,,100
Wyoming,Male,75-84 years,84,785,92,46,0,130
Wyoming,Male,85 years and over,75,704,75,24,0,126
Wyoming,Female,All Ages,268,2743,253,106,,422
Wyoming,Female,Under 1 year,0,11,0,0,0,0
Wyoming,Female,0-17 years,0,18,0,0,0,0
Wyoming,Female,1-4 years,0,,0,0,0,0
Wyoming,Female,5-14 years,0,,0,0,0,0
Wyoming,Female,15-24 years,0,20,0,0,0,0
Wyoming,Female,18-29 years,,35,,,,
Wyoming,Female,25-34 years,,44,,,,
Wyoming,Female,30-49 years,,131,,,0,12
Wyoming,Female,35-44 years,,50,,,0,
Wyoming,Female,45-54 years,,127,10,0,,18
Wyoming,Female,50-64 years,25,367,35,13,,50
Wyoming,Female,55-64 years,20,294,28,13,,37
Wyoming,Female,65-74 years,51,483,46,26,,73
Wyoming,Female,75-84 years,85,710,87,36,0,136
Wyoming,Female,85 years and over,99,999,77,29,,148
Wyoming,Unknown,All Ages,0,0,0,0,0,0
Wyoming,Unknown,Under 1 year,0,0,0,0,0,0
Wyoming,Unknown,0-17 years,0,0,0,0,0,0
Wyoming,Unknown,1-4 years,0,0,0,0,0,0
Wyoming,Unknown,5-14 years,0,0,0,0,0,0
Wyoming,Unknown,15-24 years,0,0,0,0,0,0
Wyoming,Unknown,18-29 years,0,0,0,0,0,0
Wyoming,Unknown,25-34 years,0,0,0,0,0,0
Wyoming,Unknown,30-49 years,0,0,0,0,0,0
Wyoming,Unknown,35-44 years,0,0,0,0,0,0
Wyoming,Unknown,45-54 years,0,0,0,0,0,0
Wyoming,Unknown,50-64 years,0,0,0,0,0,0
Wyoming,Unknown,55-64 years,0,0,0,0,0,0
Wyoming,Unknown,65-74 years,0,0,0,0,0,0
Wyoming,Unknown,75-84 years,0,0,0,0,0,0
Wyoming,Unknown,85 years and over,0,0,0,0,0,0
Puerto Rico,All Sexes,All Ages,1681,29512,4223,1145,94,4847
Puerto Rico,Male,All Ages,970,15991,2311,664,38,2652
Puerto Rico,Male,Under 1 year,0,62,0,0,0,0
Puerto Rico,Male,0-17 years,,110,,,,
Puerto Rico,Male,1-4 years,0,17,0,0,,
Puerto Rico,Male,5-14 years,0,10,0,0,0,0
Puerto Rico,Male,15-24 years,,217,,,0,
Puerto Rico,Male,18-29 years,,415,11,,,14
Puerto Rico,Male,25-34 years,10,438,18,,,22
Puerto Rico,Male,30-49 years,73,1273,129,51,,152
Puerto Rico,Male,35-44 years,32,625,65,22,0,75
Puerto Rico,Male,45-54 years,89,1068,133,59,,168
Puerto Rico,Male,50-64 years,195,2697,343,125,16,426
Puerto Rico,Male,55-64 years,139,2058,262,88,10,321
Puerto Rico,Male,65-74 years,251,3471,542,178,,622
Puerto Rico,Male,75-84 years,275,4315,711,188,,804
Puerto Rico,Male,85 years and over,168,3710,574,117,,631
Puerto Rico,Female,All Ages,709,13515,1910,479,56,2193
Puerto Rico,Female,Under 1 year,0,71,,0,0,
Puerto Rico,Female,0-17 years,,94,,0,0,
Puerto Rico,Female,1-4 years,0,,0,0,0,0
Puerto Rico,Female,5-14 years,,11,0,0,0,
Puerto Rico,Female,15-24 years,,57,,0,0,
Puerto Rico,Female,18-29 years,,100,,,0,10
Puerto Rico,Female,25-34 years,,107,,,,11
Puerto Rico,Female,30-49 years,26,482,60,17,,72
Puerto Rico,Female,35-44 years,13,217,22,,0,28
Puerto Rico,Female,45-54 years,42,528,81,32,,95
Puerto Rico,Female,50-64 years,132,1487,233,98,,272
Puerto Rico,Female,55-64 years,102,1166,187,76,,216
Puerto Rico,Female,65-74 years,164,2273,335,118,,386
Puerto Rico,Female,75-84 years,196,3692,575,130,14,654
Puerto Rico,Female,85 years and over,183,5387,699,114,28,795
Puerto Rico,Unknown,All Ages,,,,,0,
Puerto Rico,Unknown,Under 1 year,0,0,0,0,0,0
Puerto Rico,Unknown,0-17 years,0,0,0,0,0,0
Puerto Rico,Unknown,1-4 years,0,0,0,0,0,0
Puerto Rico,Unknown,5-14 years,0,0,0,0,0,0
Puerto Rico,Unknown,15-24 years,0,0,0,0,0,0
Puerto Rico,Unknown,18-29 years,0,0,0,0,0,0
Puerto Rico,Unknown,25-34 years,0,0,0,0,0,0
Puerto Rico,Unknown,30-49 years,0,0,0,0,0,0
Puerto Rico,Unknown,35-44 years,0,0,0,0,0,0
Puerto Rico,Unknown,45-54 years,0,0,0,0,0,0
Puerto Rico,Unknown,50-64 years,0,,0,0,0,0
Puerto Rico,Unknown,55-64 years,0,,0,0,0,0
Puerto Rico,Unknown,65-74 years,0,,0,0,0,0
Puerto Rico,Unknown,75-84 years,0,,0,0,0,0
Puerto Rico,Unknown,85 years and over,,,,,0,
